FrameCount, Within Perception?, Within Eating Distance?, Action
5686,0,0,follow
5687,0,0,follow
5688,0,0,follow
5689,0,0,follow
5690,0,0,follow
5691,0,0,follow
5692,0,0,follow
5693,1,0,chase
5694,1,0,chase
5695,1,0,chase
5696,1,0,chase
5697,1,0,chase
5698,1,0,chase
5699,1,0,chase
5700,1,0,chase
5701,1,0,chase
5702,1,0,chase
5703,1,0,chase
5704,1,0,chase
5705,1,0,chase
5706,1,0,chase
5707,1,0,chase
5708,1,0,chase
5709,1,0,chase
5710,1,0,chase
5711,1,0,chase
5712,1,0,chase
5713,1,0,chase
5714,1,0,chase
5715,1,0,chase
5716,1,0,chase
5717,1,0,chase
5718,1,0,chase
5719,1,0,chase
5720,1,0,chase
5721,1,0,chase
5722,1,0,chase
5723,1,0,chase
5724,1,0,chase
5725,1,0,chase
5726,1,0,chase
5727,1,0,chase
5728,1,0,chase
5729,1,0,chase
5730,1,0,chase
5731,1,0,chase
5732,1,0,chase
5733,1,0,chase
5734,1,0,chase
5735,1,0,chase
5736,1,0,chase
5737,1,0,chase
5738,1,0,chase
5739,1,0,chase
5740,1,0,chase
5741,1,0,chase
5742,1,0,chase
5743,1,0,chase
5744,1,0,chase
5745,1,0,chase
5746,1,0,chase
5747,1,0,chase
5748,1,0,chase
5749,1,0,chase
5750,1,0,chase
5751,1,0,chase
5752,1,0,chase
5753,1,0,chase
5754,1,0,chase
5755,1,0,chase
5756,1,0,chase
5757,1,0,chase
5758,1,0,chase
5759,1,0,chase
5760,1,0,chase
5761,1,0,chase
5762,1,0,chase
5763,1,0,chase
5764,1,0,chase
5765,1,0,chase
5766,1,0,chase
5767,1,0,chase
5768,1,0,chase
5769,1,0,chase
5770,1,0,chase
5771,1,0,chase
5772,1,0,chase
5773,1,0,chase
5774,1,0,chase
5775,1,0,chase
5776,1,0,chase
5777,1,0,chase
5778,1,0,chase
5779,1,0,chase
5780,1,0,chase
5781,1,0,chase
5782,1,0,chase
5783,1,0,chase
5784,1,0,chase
5785,1,0,chase
5786,1,0,chase
5787,1,0,chase
5788,1,0,chase
5789,1,0,chase
5790,1,0,chase
5791,1,0,chase
5792,1,0,chase
5793,1,0,chase
5794,1,0,chase
5795,1,0,chase
5796,1,0,chase
5797,1,0,chase
5798,1,0,chase
5799,1,0,chase
5800,1,0,chase
5801,1,0,chase
5802,1,0,chase
5803,1,0,chase
5804,1,0,chase
5805,1,0,chase
5806,1,0,chase
5807,1,0,chase
5808,1,0,chase
5809,1,0,chase
5810,1,0,chase
5811,1,0,chase
5812,1,0,chase
5813,1,0,chase
5814,1,0,chase
5815,1,0,chase
5816,1,0,chase
5817,1,0,chase
5818,1,0,chase
5819,1,0,chase
5820,1,0,chase
5821,1,0,chase
5822,1,0,chase
5823,1,0,chase
5824,1,0,chase
5825,1,0,chase
5826,1,0,chase
5827,1,0,chase
5828,1,0,chase
5829,1,0,chase
5830,1,0,chase
5831,1,0,chase
5832,1,0,chase
5833,1,0,chase
5834,1,0,chase
5835,1,0,chase
5836,1,0,chase
5837,1,0,chase
5838,1,0,chase
5839,1,0,chase
5840,1,0,chase
5841,1,0,chase
5842,1,0,chase
5843,1,0,chase
5844,1,0,chase
5845,1,0,chase
5846,1,0,chase
5847,1,0,chase
5848,1,0,chase
5849,1,0,chase
5850,1,0,chase
5851,1,0,chase
5852,1,0,chase
5853,1,0,chase
5854,1,0,chase
5855,1,0,chase
5856,1,0,chase
5857,1,0,chase
5858,1,0,chase
5859,1,0,chase
5860,1,0,chase
5861,1,0,chase
5862,1,0,chase
5863,1,0,chase
5864,1,0,chase
5865,1,0,chase
5866,1,0,chase
5867,1,0,chase
5868,1,0,chase
5869,1,0,chase
5870,1,0,chase
5871,1,0,chase
5872,1,0,chase
5873,1,0,chase
5874,1,0,chase
5875,1,0,chase
5876,1,0,chase
5877,1,0,chase
5878,1,0,chase
5879,1,0,chase
5880,1,0,chase
5881,1,0,chase
5882,1,0,chase
5883,1,0,chase
5884,1,0,chase
5885,1,0,chase
5886,1,0,chase
5887,1,0,chase
5888,1,0,chase
5889,1,0,chase
5890,1,0,chase
5891,1,0,chase
5892,1,0,chase
5893,1,0,chase
5894,1,0,chase
5895,1,0,chase
5896,1,0,chase
5897,1,0,chase
5898,1,0,chase
5899,1,0,chase
5900,1,0,chase
5901,1,0,chase
5902,1,0,chase
5903,1,0,chase
5904,1,0,chase
5905,1,0,follow
5906,1,0,follow
5907,1,0,follow
5908,0,0,follow
5909,0,0,follow
5910,0,0,follow
5911,0,0,follow
5912,0,0,follow
5913,0,0,follow
5914,0,0,follow
5915,0,0,follow
5916,0,0,follow
5917,0,0,follow
5918,0,0,follow
5919,0,0,follow
5920,0,0,follow
5921,0,0,follow
5922,0,0,follow
5923,0,0,follow
5924,0,0,follow
5925,0,0,follow
5926,0,0,follow
5927,0,0,follow
5928,0,0,follow
5929,0,0,follow
5930,0,0,follow
5931,0,0,follow
5932,0,0,follow
5933,0,0,follow
5934,0,0,follow
5935,0,0,follow
5936,0,0,follow
5937,0,0,follow
5938,0,0,follow
5939,0,0,follow
5940,0,0,follow
5941,0,0,follow
5942,0,0,follow
5943,0,0,follow
5944,0,0,follow
5945,0,0,follow
5946,0,0,follow
5947,0,0,follow
5948,0,0,follow
5949,0,0,follow
5950,0,0,follow
5951,0,0,follow
5952,0,0,follow
5953,0,0,follow
5954,0,0,follow
5955,0,0,follow
5956,0,0,follow
5957,0,0,follow
5958,0,0,follow
5959,0,0,follow
5960,0,0,follow
5961,0,0,follow
5962,0,0,follow
5963,0,0,follow
5964,0,0,follow
5965,0,0,follow
5966,0,0,follow
5967,0,0,follow
5968,0,0,follow
5969,0,0,follow
5970,0,0,follow
5971,0,0,follow
5972,0,0,follow
5973,0,0,follow
5974,0,0,follow
5975,0,0,follow
5976,0,0,follow
5977,0,0,follow
5978,0,0,follow
5979,0,0,follow
5980,0,0,follow
5981,0,0,follow
5982,0,0,follow
5983,0,0,follow
5984,0,0,follow
5985,0,0,follow
5986,0,0,follow
5987,0,0,follow
5988,0,0,follow
5989,0,0,follow
5990,0,0,follow
5991,0,0,follow
5992,0,0,follow
5993,0,0,follow
5994,0,0,follow
5995,0,0,follow
5996,0,0,follow
5997,0,0,follow
5998,0,0,follow
5999,0,0,follow
6000,0,0,follow
6001,0,0,follow
6002,0,0,follow
6003,0,0,follow
6004,0,0,follow
6005,0,0,follow
6006,0,0,follow
6007,0,0,follow
6008,0,0,follow
6009,0,0,follow
6010,0,0,follow
6011,0,0,follow
6012,0,0,follow
6013,0,0,follow
6014,0,0,follow
6015,0,0,follow
6016,0,0,follow
6017,0,0,follow
6018,0,0,follow
6019,0,0,follow
6020,0,0,follow
6021,0,0,follow
6022,0,0,follow
6023,0,0,follow
6024,0,0,follow
6025,0,0,follow
6026,0,0,follow
6027,0,0,follow
6028,0,0,follow
6029,0,0,follow
6030,0,0,follow
6031,0,0,follow
6032,0,0,follow
6033,0,0,follow
6034,0,0,follow
6035,0,0,follow
6036,0,0,follow
6037,0,0,follow
6038,0,0,follow
6039,0,0,follow
6040,0,0,follow
6041,0,0,follow
6042,0,0,follow
6043,0,0,follow
6044,0,0,follow
6045,0,0,follow
6046,0,0,follow
6047,0,0,follow
6048,0,0,follow
6049,0,0,follow
6050,0,0,follow
6051,0,0,follow
6052,0,0,follow
6053,0,0,follow
6054,0,0,follow
6055,0,0,follow
6056,0,0,follow
6057,0,0,follow
6058,0,0,follow
6059,0,0,follow
6060,0,0,follow
6061,0,0,follow
6062,0,0,follow
6063,0,0,follow
6064,0,0,follow
6065,0,0,follow
6066,0,0,follow
6067,0,0,follow
6068,0,0,follow
6069,0,0,follow
6070,0,0,follow
6071,0,0,follow
6072,0,0,follow
6073,0,0,follow
6074,0,0,follow
6075,0,0,follow
6076,0,0,follow
6077,0,0,follow
6078,0,0,follow
6079,0,0,follow
6080,0,0,follow
6081,0,0,follow
6082,0,0,follow
6083,0,0,follow
6084,0,0,follow
6085,0,0,follow
6086,0,0,follow
6087,0,0,follow
6088,0,0,follow
6089,0,0,follow
6090,0,0,follow
6091,0,0,follow
6092,0,0,follow
6093,0,0,follow
6094,0,0,follow
6095,0,0,follow
6096,0,0,follow
6097,0,0,follow
6098,0,0,follow
6099,0,0,follow
6100,0,0,follow
6101,0,0,follow
6102,0,0,follow
6103,0,0,follow
6104,0,0,follow
6105,0,0,follow
6106,0,0,follow
6107,0,0,follow
6108,0,0,follow
6109,0,0,follow
6110,0,0,follow
6111,0,0,follow
6112,0,0,follow
6113,0,0,follow
6114,0,0,follow
6115,0,0,follow
6116,0,0,follow
6117,0,0,follow
6118,0,0,follow
6119,0,0,follow
6120,0,0,follow
6121,0,0,follow
6122,0,0,follow
6123,0,0,follow
6124,0,0,follow
6125,0,0,follow
6126,0,0,follow
6127,0,0,follow
6128,0,0,follow
6129,0,0,follow
6130,0,0,follow
6131,0,0,follow
6132,0,0,follow
6133,0,0,follow
6134,0,0,follow
6135,0,0,follow
6136,0,0,follow
6137,0,0,follow
6138,0,0,follow
6139,0,0,follow
6140,0,0,follow
6141,0,0,follow
6142,0,0,follow
6143,0,0,follow
6144,0,0,follow
6145,0,0,follow
6146,0,0,follow
6147,0,0,follow
6148,0,0,follow
6149,0,0,follow
6150,0,0,follow
6151,0,0,follow
6152,0,0,follow
6153,0,0,follow
6154,0,0,follow
6155,0,0,follow
6156,0,0,follow
6157,0,0,follow
6158,0,0,follow
6159,0,0,follow
6160,0,0,follow
6161,0,0,follow
6162,0,0,follow
6163,0,0,follow
6164,0,0,follow
6165,0,0,follow
6166,0,0,follow
6167,0,0,follow
6168,0,0,follow
6169,0,0,follow
6170,0,0,follow
6171,0,0,follow
6172,0,0,follow
6173,0,0,follow
6174,0,0,follow
6175,0,0,follow
6176,0,0,follow
6177,0,0,follow
6178,0,0,follow
6179,0,0,follow
6180,0,0,follow
6181,0,0,follow
6182,0,0,follow
6183,0,0,follow
6184,0,0,follow
6185,0,0,follow
6186,1,0,follow
6187,1,0,chase
6188,1,0,chase
6189,1,0,chase
6190,1,0,chase
6191,1,0,chase
6192,1,0,chase
6193,1,0,chase
6194,1,0,chase
6195,1,0,chase
6196,1,0,chase
6197,1,0,chase
6198,1,0,chase
6199,1,0,chase
6200,1,0,chase
6201,1,0,chase
6202,1,0,chase
6203,1,0,chase
6204,1,0,chase
6205,1,0,chase
6206,1,0,chase
6207,1,0,chase
6208,1,0,chase
6209,1,0,chase
6210,1,0,chase
6211,1,0,chase
6212,1,0,chase
6213,1,0,chase
6214,1,0,chase
6215,1,0,chase
6216,1,0,chase
6217,1,0,chase
6218,1,0,chase
6219,1,0,chase
6220,1,0,chase
6221,1,0,chase
6222,1,0,chase
6223,1,0,chase
6224,1,0,chase
6225,1,0,chase
6226,1,0,chase
6227,1,0,chase
6228,1,0,chase
6229,1,0,chase
6230,1,0,chase
6231,1,0,chase
6232,1,0,chase
6233,1,0,chase
6234,1,0,chase
6235,1,0,chase
6236,1,0,chase
6237,1,0,chase
6238,1,0,chase
6239,1,0,chase
6240,1,0,chase
6241,1,0,chase
6242,1,0,chase
6243,1,0,chase
6244,1,0,chase
6245,1,0,chase
6246,1,0,chase
6247,1,0,chase
6248,1,0,chase
6249,1,0,chase
6250,1,0,chase
6251,1,0,chase
6252,1,0,chase
6253,1,0,chase
6254,1,0,chase
6255,1,0,chase
6256,1,0,chase
6257,1,0,chase
6258,1,0,chase
6259,1,0,chase
6260,1,0,chase
6261,1,0,chase
6262,1,0,chase
6263,1,0,chase
6264,1,0,chase
6265,1,0,chase
6266,1,0,chase
6267,1,0,chase
6268,1,0,chase
6269,1,0,chase
6270,1,0,chase
6271,1,0,chase
6272,1,0,chase
6273,1,0,chase
6274,1,0,chase
6275,1,0,chase
6276,1,0,chase
6277,1,0,chase
6278,1,0,chase
6279,1,0,chase
6280,1,0,chase
6281,1,0,chase
6282,1,0,chase
6283,1,0,chase
6284,1,0,chase
6285,1,0,chase
6286,1,0,chase
6287,1,0,chase
6288,1,0,chase
6289,1,0,chase
6290,1,0,chase
6291,1,0,chase
6292,1,0,chase
6293,1,0,chase
6294,1,0,chase
6295,1,0,chase
6296,1,0,chase
6297,1,0,chase
6298,1,0,chase
6299,1,0,chase
6300,1,0,chase
6301,1,0,chase
6302,1,0,chase
6303,1,0,chase
6304,1,0,chase
6305,1,0,chase
6306,1,0,chase
6307,1,0,chase
6308,1,0,chase
6309,1,0,chase
6310,1,0,follow
6311,1,0,follow
6312,0,0,follow
6313,0,0,follow
6314,0,0,follow
6315,0,0,follow
6316,0,0,follow
6317,0,0,follow
